mV'
1.00657
1.00626
1.0046
1.00482
1.00316
1.00417
1.00422
1.0035
1.00377
1.00577
1.00828
1.00801
1.00871
1.01171
1.0107
1.01322
1.01582
1.01829
1.01842
1.01887
1.02037
1.02037
1.02192
1.02314
1.02278
1.0208
1.01851
1.01699
1.01853
1.0186
1.02058
1.02246
1.02307
1.02493
1.02432
1.023
1.02201
1.02132
1.02112
1.02037
1.01999
1.01836
1.01591
1.01595
1.01488
1.0142
1.01465
1.01331
1.01299
1.01304
1.0134
1.01259
1.0125
1.01014
1.00945
1.00756
1.00725
1.00765
1.00772
1.0072
1.0059
1.00702
1.00781
1.00877
1.00839
1.0099
1.01025
1.00882
1.00655
1.00556
1.00631
1.00568
1.00673
1.00628
1.00711
1.00536
1.00664
1.00824
1.00907
1.01039
1.01079
1.01068
1.01043
1.01061
1.00954
1.01017
1.01093
1.01133
1.00981
1.00954
1.00835
1.01001
1.0105
1.01151
1.01104
1.01169
1.00909
1.00963
1.0099
1.01104
1.0107
1.0112
1.01131
1.01272
1.01263
1.01041
1.01005
1.01093
1.01008
1.01057
1.01068
1.00963
1.00855
1.00801
1.00682
1.00604
1.00682
1.0072
1.00792
1.00729
1.00938
1.01005
1.01097
1.01239
1.0114
1.0116
1.01097
1.01147
1.01068
1.01061
1.00889
1.00711
1.00626
1.0059
1.00734
1.00783
1.01068
1.01017
1.00774
1.01003
1.00927
1.01043
1.01142
1.01218
1.01232
1.01277
1.01106
1.01034
1.00873
1.00833
1.00835
1.00754
1.00655
1.00532
1.00595
1.0081
1.00799
1.00963
1.01066
1.01086
1.0125
1.01243
1.0116
1.01115
1.00774
1.00929
1.01183
1.01284
1.01322
1.01465
1.01474
1.0151
1.01492
1.01551
1.01438
1.01362
1.01364
1.0131
1.01266
1.01402
1.01398
1.01295
1.0105
1.01272
1.01297
1.01344
1.01214
1.01205
1.01254
1.01416
1.01411
1.01492
1.01501
1.01573
1.01497
1.01501
1.01169
1.01286
1.01133
1.01084
1.0112
1.01111
1.01214
1.01201
1.01147
1.0125
1.01344
1.01201
1.01133
1.01304
1.01281
1.01259
1.01232
1.00999
1.01043
1.00877
1.00918
1.00844
1.01003
1.01129
1.01059
1.01003
1.01032
1.01122
1.01165
1.01232
1.01367
1.01456
1.01337
1.01344
1.01376
1.01313
1.01124
1.01097
1.00954
1.00875
1.00855
1.00972
1.01003
1.00871
1.01034
1.00933
1.00942
1.0105
1.01183
1.01041
1.00824
1.00631
1.00521
1.00604
1.00763
1.009
1.01061
1.01034
1.01061
1.0134
1.01402
1.01416
1.01088
1.01037
1.01025
1.01017
1.01245
1.01358
1.0134
1.01151
1.01124
1.00824
1.00866
1.00918
1.0088
1.00745
1.00958
1.01021
1.00954
1.00891
1.00718
1.00675
1.00824
1.00907
1.00949
1.0081
1.00743
1.00835
1.00806
1.00774
1.00711
1.00918
1.00945
1.00942
1.00859
1.00532
1.00595
1.00743
1.00877
1.00837
1.00949
1.00927
1.00734
1.00772
1.00826
1.00868
1.00826
1.00927
1.00931
1.00792
1.00857
1.00936
1.01102
1.0112
1.00981
1.01017
1.01052
1.01223
1.0105
1.00945
1.00727
1.0081
1.00765
1.00855
1.00925
1.00698
1.00711
1.00886
1.00601
1.00451
1.00424
1.00518
1.00657
1.0053
1.0064
1.00478
1.00397
1.00487
1.00433
1.00599
1.00604
1.00539
1.00444
1.00503
1.00644
1.00841
1.00801
1.00907
1.00754
1.00824
1.0094
1.00954
1.00758
1.00801
1.00738
1.00657
1.00536
1.00393
1.00402
1.00458
1.00469
1.00563
1.00485
1.00532
1.00478
1.00608
1.00604
1.00426
1.0046
1.00496
1.0053
1.00413
1.00451
1.00435
1.00505
1.00386
1.00245
1.00397
1.00577
1.00559
1.00496
1.00729
1.00577
1.00684
1.00729
1.00608
1.00644
1.0055
1.00404
1.00366
1.00386
1.00595
1.00729
1.00554
1.00451
1.00366
1.00453
1.00379
1.00469
1.00298
1.00153
1.00101
1.0026
1.00379
1.00343
1.00231
1.00298
1.002
1.00056
0.99944
0.9985
0.99908
0.99908
1.00002
1.0013
1.00357
1.00074
1.00099
1.00155
1.00478
1.0055
1.00516
1.00384
1.00487
1.00595
1.00828
1.00859
1.00981
1.00967
1.00806
1.00666
1.00756
1.0068
1.00666
1.00648
1.00568
1.00626
1.00689
1.00828
1.00907
1.00873
1.00907
1.00736
1.00648
1.00657
1.00855
1.00747
1.00657
1.00631
1.00662
1.00657
1.00855
1.00936
1.01061
1.01194
1.01133
1.01286
1.01308
1.0151
1.01748
1.01883
1.01896
1.02062
1.02973
1.04077
1.04894
1.05118
1.04575
1.03952
1.03588
1.03518
1.03759
1.03664
1.03409
1.03539
1.0379
1.0394
1.04145
1.04964
1.064
1.08287
1.10064
1.10959
1.11038
1.11276
1.12398
1.13401
1.13206
1.12467
1.12115
1.12611
1.13484
1.14453
1.15526
1.16872
1.18254
1.19513
1.2083
1.21957
1.23007
1.24461
1.25812
1.27244
1.2877
1.30753
1.32162
1.33383
1.35286
1.37402
1.38113
1.38751
1.39448
1.40339
1.41757
1.43445
1.44639
1.45608
1.46003
1.46452
1.47152
1.48498
1.50329
1.51878
1.53291
1.54611
1.55939
1.56879
1.57667
1.58542
1.59705
1.60829
1.62088
1.63165
1.63937
1.64583
1.65121
1.65626
1.66035
1.6645
1.67015
1.67363
1.67635
1.68142
1.68662
1.68882
1.69035
1.6903
1.69026
1.69035
1.69035
1.69033
1.69024
1.69026
1.69035
1.69033
1.69026
1.69033
1.69024
1.69024
1.68727
1.68487
1.68119
1.67832
1.67563
1.67365
1.66979
1.66575
1.6605
1.65308
1.64601
1.64026
1.63299
1.62608
1.61953
1.61589
1.6084
1.60068
1.59195
1.58408
1.5742
1.56747
1.55822
1.54923
1.54207
1.53397
1.52699
1.51835
1.50794
1.4971
1.48765
1.47839
1.47085
1.46326
1.45606
1.44773
1.44028
1.43328
1.42426
1.41731
1.40813
1.40191
1.39496
1.38885
1.38006
1.3718
1.3654
1.35807
1.35356
1.35003
1.34231
1.33632
1.33094
1.32526
1.31875
1.31265
1.30672
1.29977
1.29198
1.28761
1.28168
1.27773
1.27136
1.26553
1.25933
1.25323
1.2489
1.24497
1.2403
1.2368
1.23065
1.22724
1.2243
1.22051
1.21607
1.21145
1.20808
1.20332
1.20007
1.19493
1.19172
1.18847
1.18533
1.18272
1.17909
1.17622
1.17236
1.16549
1.1623
1.15948
1.15519
1.15088
1.14729
1.14512
1.14215
1.14004
1.13802
1.1369
1.13645
1.13428
1.13203
1.12775
1.12564
1.12182
1.12025
1.1181
1.11743
1.11419
1.11303
1.10962
1.10726
1.10428
1.10199
1.10064
1.09846
1.09739
1.0949
1.09256
1.08996
1.08985
1.08628
1.08296
1.07935
1.07867
1.07506
1.07551
1.07425
1.07291
1.07172
1.07084
1.06923
1.06572
1.06463
1.0633
1.06256
1.06288
1.06263
1.06088
1.06059
1.06043
1.06142
1.05825
1.05711
1.05309
1.05302
1.05044
1.04867
1.04912
1.04894
1.04784
1.04587
1.04605
1.04481
1.04257
1.04167
1.0423
1.041
1.04122
1.03904
1.0383
1.03707
1.0344
1.034
1.03447
1.03323
1.03287
1.03323
1.03216
1.03153
1.03171
1.02964
1.02827
1.02816
1.02794
1.02704
1.02621
1.02706
1.02417
1.02172
1.01932
1.01972
1.01977
1.01849
1.0177
1.01627
1.01625
1.01528
1.01591
1.01553
1.01609
1.01416
1.01304
1.01241
1.01259
1.0096
1.00972
1.01122
1.01178
1.01223
1.00841
1.00763
1.00846
1.0077
1.00819
1.00774
1.0079
1.00783
1.00604
1.00586
1.00384
1.00352
1.0026
1.00379
1.00429
1.00415
1.00469
1.00736
1.00604
1.00406
1.00298
1.00128
1.00101
1.00079
0.99993
1.00065
0.9993
0.99966
1.00079
1.00081
1.00126
0.99872
0.99827
0.99607
0.9958
0.995
0.99473
0.99316
0.99385
0.99219
0.98995
0.99017
0.99019
0.98952
0.99006
0.98921
0.9897
0.98961
0.98983
0.9904
0.99022
0.98889
0.98804
0.98826
0.98876
0.98907
0.98676
0.98627
0.98528
0.98402
0.98494
0.9849
0.98669
0.98719
0.9851
0.98647
0.98256
0.98095
0.98234
0.98111
0.97987
0.98111
0.98265
0.98239
0.9831
0.98221
0.98234
0.98243
0.9831
0.98427
0.98458
0.98414
0.98521
0.98584
0.98485
0.98364
0.98331
0.98494
0.98485
0.98449
0.98342
0.98431
0.98519
0.98539
0.98313
0.98315
0.98431
0.98346
0.98234
0.98292
0.98346
0.98339
0.98476
0.9842
0.98539
0.98571
0.98447
0.9842
0.98142
0.98059
0.98052
0.98115
0.98378
0.98548
0.98553
0.98638
0.98681
0.98645
0.9858
0.98485
0.98467
0.98391
0.98355
0.98483
0.98499
0.98423
0.98537
0.98557
0.98584
0.98431
0.98176
0.98214
0.98095
0.98095
0.98126
0.98319
0.98364
0.98364
0.98216
0.98216
0.9827
0.98072
0.98063
0.98187
0.98185
0.98256
0.98239
0.98122
0.98297
0.98178
0.98144
0.98176
0.98144
0.9836
0.98207
0.98216
0.9801
0.98037
0.98079
0.9779
0.97686
0.97785
0.97803
0.97848
0.97758
0.97823
0.97794
0.97718
0.97837
0.97938
0.97936
0.97862
0.97857
0.97965
0.98063
0.98171
0.98088
0.9792
0.97875
0.9785
0.97776
0.97758
0.97615
0.9757
0.97826
0.97743
0.97754
0.97848
0.97938
0.97974
0.979
0.97839
0.97763
0.97857
0.97862
0.97745
0.97662
0.97624
0.97749
0.97884
0.9781
0.97729
0.97637
0.97698
0.9768
0.97646
0.97543
0.97529
0.9757
0.97678
0.97579
0.97561
0.97736
0.97588
0.97541
0.97588
0.97684
0.97671
0.97855
0.97758
0.97684
0.97588
0.97352
0.9728
0.97256
0.97292
0.97316
0.97565
0.97552
0.97579
0.97496
0.97538
0.97673
0.97752
0.97583
0.97603
0.97606
0.97686
0.9766
0.97704
0.97718
0.9761
0.97702
0.97494
0.97691
0.97487
0.97363
0.97422
0.97352
0.97283
0.97345
0.97345
0.97462
0.97511
0.97597
0.97606
0.97855
0.97956
0.98072
0.98261
0.98214
0.98243
0.98241
0.98243
0.98225
0.98357
0.98553
0.9853
0.98427
0.9862
0.98871
0.98728
0.98656
0.98566
0.98431
0.98268
0.98268
0.98239
0.98315
0.9836
0.98402
0.98409
0.98429
0.98411
0.98488
0.98405
0.98351
0.98351
0.98503
0.98342
0.98319
0.98185
0.9809
0.98059
0.98088
0.98068
0.98153
0.98144
0.98113
0.9807
0.97911
0.98077
0.98072
0.98216
0.98241
0.98167
0.97965
0.98077
0.98007
0.98088
0.98113
0.97792
0.97879
0.97839
0.9783
0.97695
0.97657
0.97471
0.97354
0.97238
0.97451
0.97541
0.97561
0.97864
0.9801
0.98019
0.97729
0.97651
0.97552
0.97624
0.97561
0.97588
0.97642
0.97657
0.97754
0.97987
0.9807
0.97853
0.98068
0.98032
0.97879
0.97886
0.97927
0.98063
0.98063
0.97992
0.97929
0.97954
0.97846
0.97839
0.97884
0.97915
0.98007
0.97866
0.97828
0.97853
0.97987
0.97857
0.98099
0.98041
0.98028
0.98223
0.98153
0.98072
0.97947
0.9812
0.98016
0.97906
0.98005
0.97924
0.97846
0.97695
0.97574
0.97657
0.97671
0.97678
0.97749
0.97592
0.97686
0.97736
0.97844
0.97956
0.9792
0.9792
0.9766
0.97433
0.97381
0.97305
0.97166
0.97224
0.97209
0.9737
0.97361
0.97292
0.9731
0.9739
0.97318
0.97274
0.97381
0.9744
0.97253
0.97341
0.97372
0.97588
0.97534
0.97624
0.97586
0.97523
0.97534
0.97606
0.97657
0.97704
0.97803
0.97801
0.97689
0.97675
0.97698
0.97864
0.97799
0.97523
0.97601
0.97624
0.97498
0.97485
0.97534
0.9752
0.97684
0.97776
0.97909
0.97902
0.97597
0.97496
0.97496
0.97433
0.9737
0.97514
0.97469
0.97485
0.97435
0.97523
0.97682
0.97731
0.97812
0.97749
0.97657
0.97417
0.97283
0.97274
0.97247
0.97184
0.97202
0.97345
0.97372
0.97494
0.97538
0.97675
0.97498
0.97352
0.9735
0.97327
0.97233
0.97413
0.97502
0.97408
0.97274
0.97251
0.97262
0.96892
0.96825
0.96771
0.96816
0.96888
0.96843
0.96879
0.96919
0.9682
0.9682
0.96695
0.9669
0.96766
0.96953
0.97067
0.97218
0.97184
0.97274
0.97314
0.97377
0.97507
0.9761
0.97525
0.97624
0.97471
0.97489
0.97458
0.97413
0.97413
0.97639
0.97839
0.97731
0.97716
0.97848
0.97776
0.97646
0.97783
0.97628
0.97722
0.97633
0.97821
0.97727
0.97666
0.97552
0.97426
0.97502
0.9755
0.9748
0.97417
0.97426
0.97471
0.97516
0.97489
0.97424
0.97345
0.97368
0.97532
0.97568
0.97839
0.98059
0.98012
0.97938
0.97956
0.98025
0.97911
0.98016
0.98005
0.97911
0.97884
0.97945
0.97888
0.97799
0.97648
0.97568
0.97395
0.97404
0.9744
0.97417
0.97574
0.97624
0.97693
0.97794
0.97783
0.97628
0.97633
0.97722
0.97671
0.97657
0.97556
0.97583
0.97561
0.97704
0.97736
0.97722
0.9761
0.97642
0.9766
0.97684
0.97675
0.97612
0.97776
0.97812
0.97767
0.97812
0.97801
0.97911
0.97862
0.97747
0.97868
0.97873
0.97828
0.97704
0.97682
0.97615
0.97713
0.97803
0.97857
0.97967
0.97855
0.97835
0.97684
0.9755
0.9752
0.97498
0.97505
0.97532
0.97577
0.97803
0.9801
0.97938
0.97902
0.97862
0.97862
0.9785
0.97778
0.97857
0.97718
0.97702
0.97758
0.97866
0.97808
0.97695
0.97603
0.97471
0.97485
0.97525
0.97592
0.97545
0.97583
0.97597
0.9766
0.97992
0.97913
0.97848
0.97695
0.97695
0.97673
0.97642
0.97711
0.97774
0.97673
0.97601
0.97642
0.97572
0.97487
0.97588
0.97588
0.97377
0.97424
0.97462
0.9752
0.97388
0.97381
0.97433
0.97525
0.97435
0.97209
0.97318
0.97408
0.97556
0.97615
0.97597
0.97433
0.97606
0.97718
0.97608
0.97556
0.97651
0.97828
0.97731
0.97772
0.97758
0.97666
0.97888
0.97695
0.97592
0.97451
0.97334
0.97408
0.97435
0.9741
0.97424
0.97496
0.97478
0.97655
0.9757
0.97669
0.97579
0.97476
0.97431
0.97345
0.97525
0.97534
0.97361
0.97289
0.97354
0.97449
0.97404
0.97415
0.97413
0.97624
0.97523
0.97722
0.97574
0.97561
0.97642
0.97453
0.97298
0.97265
0.97325
0.97377
0.9739
0.97417
0.97417
0.97695
0.97864
0.9761
0.97606
0.97675
0.97803
0.97933
0.98055
0.9805
0.98007
0.98072
0.9809
0.98072
0.9781
0.97794
0.97774
0.97841
0.97778
0.97695
0.9766
0.97619
0.97565
0.97424
0.97334
0.9731
0.97292
0.97413
0.97516
0.97444
0.97586
0.97388
0.97274
0.97301
0.97352
0.97283
0.97534
0.97556
0.9766
0.97543
0.97469
0.97579
0.97543
0.97552
0.97693
0.97657
0.97819
0.97918
0.979
0.98041
0.98059
0.97857
0.97763
0.97891
0.97891
0.97758
0.97467
0.97413
0.9748
0.97651
0.97945
0.9792
0.97826
0.97772
0.9779
0.97684
0.97678
0.97525
0.97485
0.97406
0.9731
0.97336
0.97152
0.96933
0.96885
0.96915
0.97058
0.97218
0.97204
0.97166
0.97126
0.97103
0.96888
0.97
0.97193
0.9702
0.97054
0.9722
0.97224
0.97038
0.97108
0.97126
0.97249
0.9739
0.97336
0.97397
0.97615
0.97749
0.97713
0.97709
0.97489
0.97399
0.97444
0.97462
0.97444
0.97408
0.97507
0.97651
0.97552
0.97399
0.97381
0.97218
0.9713
0.97085
0.97049
0.97157
0.97202
0.97211
0.97316
0.9728
0.97336
0.97336
0.9722
0.97433
0.97354
0.9737
0.9728
0.97395
0.97487
0.97368
0.97464
0.97527
0.9757
0.97386
0.9739
0.97265
0.97296
0.97251
0.97498
0.97489
0.97588
0.97471
0.97408
0.97395
0.97345
0.97388
0.97354
0.97269
0.97547
0.97498
0.9739
0.97453
0.9752
0.97601
0.97653
0.97408
0.97334
0.97298
0.97529
0.97619
0.97583
0.97422
0.97444
0.97422
0.9741
0.97603
0.97426
0.97278
0.97213
0.9726
0.97363
0.97283
0.97341
0.97372
0.97422
0.97404
0.97408
0.9748
0.97496
0.97368
0.97271
0.97238
0.97256
0.9713
0.97175
0.97065
0.97112
0.97148
0.97202
0.97191
0.97377
0.97283
0.9737
0.9761
0.97633
0.97648
0.97568
0.97711
0.97713
0.97612
0.97599
0.97561
0.97581
0.97682
0.97624
0.97404
0.9735
0.97363
0.97303
0.97417
0.97489
0.97534
0.9766
0.97646
0.97642
0.97651
0.97691
0.97796
0.97579
0.97568
0.97496
0.97646
0.97534
0.97615
0.97594
0.9757
0.97624
0.97532
0.97354
0.97523
0.97451
0.97453
0.97565
0.97588
0.97776
0.97669
0.97523
0.97675
0.97664
0.97828
0.97895
0.97938
0.97938
0.97837
0.97947
0.97954
0.97956
0.98055
0.98034
0.98122
0.98252
0.98256
0.9831
0.98277
0.98014
0.9792
0.97888
0.97722
0.97686
0.97731
0.97812
0.98019
0.98187
0.98194
0.98106
0.98041
0.98063
0.97998
0.97819
0.9783
0.97951
0.97927
0.98001
0.9803
0.97965
0.98088
0.98007
0.98081
0.9818
0.97951
0.9783
0.97718
0.97686
0.97586
0.97505
0.97534
0.97704
0.97814
0.9755
0.97487
0.97318
0.97561
0.97749
0.97848
0.97812
0.97803
0.97897
0.97893
0.97839
0.97803
0.97765
0.97727
0.97603
0.97633
0.977
0.97765
0.97774
0.9783
0.97794
0.97718
0.97626
0.97678
0.97821
0.97911
0.9794
0.98086
0.98124
0.98261
0.98155
0.98357
0.98382
0.98261
0.98144
0.98108
0.98288
0.98295
0.98198
0.98279
0.98378
0.98351
0.98283
0.98364
0.98387
0.98369
0.98124
0.98212
0.98259
0.98288
0.9836
0.98582
0.98528
0.9862
0.98598
0.98456
0.98445
0.98476
0.98539
0.9844
0.98288
0.98366
0.98434
0.98494
0.98647
0.9871
0.9877
0.98815
0.98681
0.98647
0.98508
0.98485
0.98521
0.98779
0.98696
0.98822
0.98782
0.98786
0.98849
0.98921
0.98712
0.98663
0.98647
0.98719
0.98786
0.9862
0.98535
0.98777
0.98952
0.98894
0.98916
0.99176
0.99004
0.98943
0.98707
0.98741
0.98521
0.98602
0.98582
0.98712
0.98799
0.98764
0.98683
0.98746
0.98728
0.98692
0.98734
0.98719
0.98602
0.98512
0.98508
0.98535
0.98638
0.98665
0.98672
0.98699
0.98699
0.98728
0.98391
0.98196
0.982
0.97985
0.98046
0.98106
0.97956
0.98135
0.98259
0.98405
0.98346
0.98593
0.98562
0.9844
0.98405
0.98322
0.98079
0.97974
0.97992
0.98126
0.98055
0.98234
0.98261
0.98176
0.98075
0.98216
0.98185
0.98214
0.98142
0.98239
0.98274
0.98387
0.98494
0.98431
0.98423
0.98396
0.98429
0.9844
0.98418
0.9827
0.98281
0.98396
0.98458
0.98481
0.98499
0.98485
0.98396
0.98346
0.98333
0.98292
0.98198
0.98142
0.98288
0.98207
0.98297
0.98221
0.98263
0.98133
0.98198
0.98203
0.98001
0.97974
0.98059
0.98274
0.98292
0.98461
